"Region.Code","County.Name","Municipality","Location","Route.Carried.and.Reference.Marker","Owner","Year.Built","Date.Last.Inspected","SD.FO.Status","Condition.Rating"
7,"ST LAWRENCE","Brasher  (Town)","1.4 MI NE JCT 11C & 420  ","11C  11C75011044","NYSDoT",1933,"10/14/2014","N",4.797
7,"ST LAWRENCE","Brasher  (Town)","1.4 MI NE JCT US11C & SH4","11C  11C75011044","NYSDoT",1933,"10/14/2014","N",5.894
7,"ST LAWRENCE","Brasher  (Town)","JCT RTE 37C + ST.REGIS R ","37C  37C75011052","NYSDoT",1959,"10/02/2013","SD",5.086
7,"ST LAWRENCE","Brasher  (Town)","5.0 MI N OF BRASHER CENTR","COUNTY ROAD 37","County",1938,"11/25/2013","SD",4.814
7,"ST LAWRENCE","Brasher  (Town)","2.0 MI E OF HELENA       ","CR 37, HELENA-BOM","County",1934,"08/29/2013","N",4.847
7,"ST LAWRENCE","Brasher  (Town)","2 MILES SW OF HELENA","CR 53, BRASHER FL","County",1999,"10/02/2013","N",6.141
7,"ST LAWRENCE","Brasher  (Town)","1 MI N OF NORTH LAWRENCE","CR 55, YOUMMELL R","County",1960,"08/08/2013","N",6.86
7,"ST LAWRENCE","Brasher  (Town)","3 MI N OF NORTH LAWRENCE","CR 55, YOUMMELL R","County",1962,"08/13/2014","N",4.689
7,"ST LAWRENCE","Brasher  (Town)","LOCATED IN HELENA        ","CR 92A, DEPOT ST","County",1931,"10/22/2014","N",4.453
7,"ST LAWRENCE","Brasher  (Town)","3 MILES EAST OF HELENA","KEENAN ROAD","Town",1902,"08/01/2013","SD",3.143
7,"ST LAWRENCE","Brasher  (Town)","2.5 MI N OF NO LAWRENCE  ","SHADY CITY ROAD","County",1989,"08/08/2013","N",6.136
7,"ST LAWRENCE","Brasher  (Town)","LOCATED IN BRASHER IRON W","SMITH ROAD","County",2008,"08/27/2014","N",6.407
7,"ST LAWRENCE","Canton  (Town)","0.6 MI SE JCT RTS 68 + 11","68   68 75012191","NYSDoT",1959,"06/17/2014","N",5.222
7,"ST LAWRENCE","Canton  (Town)","2.0 MI SE JCT RTS 68 + 11","68   68 75012204","NYSDoT",1959,"10/29/2014","N",5.712
7,"ST LAWRENCE","Canton  (Town)","4.3 MI SE JCT RTS 68 + 11","68   68 75012221","NYSDoT",1959,"04/30/2014","N",5.222
7,"ST LAWRENCE","Canton  (Town)",".75 MI S OF LANGDON CRNRS","BOYDEN ROAD","County",2007,"09/16/2013","N",6.898
7,"ST LAWRENCE","Canton  (Town)","LOCATED IN PYRITES       ","BRIDGE STREET","County",1907,"05/27/2014","SD",3.246
7,"ST LAWRENCE","Canton  (Town)",".5 MI SE RENSSELAER FALLS","COUNTY ROAD 15","County",1998,"06/09/2014","N",6.8
7,"ST LAWRENCE","Canton  (Town)",".1 MILE SE OF MORLEY","COUNTY ROAD 27","County",1976,"10/29/2013","N",6.388
7,"ST LAWRENCE","Canton  (Town)","2.5 MI N OF HERMON       ","COUSINTOWN ROAD","County",1970,"10/21/2013","N",4.143
7,"ST LAWRENCE","Canton  (Town)","2 MI NE OF CANTON        ","COWAN ROAD","County",1959,"04/24/2013","N",4.867
7,"ST LAWRENCE","Canton  (Town)","3 MI SE OF CANTON        ","CR 27, FINE CTN L","County",1986,"07/15/2013","N",6.508
7,"ST LAWRENCE","Canton  (Town)","0.2 MI SE OF CANTON      ","CR27FNE-CNTN-LSBN","County",1994,"10/14/2014","N",5.962
7,"ST LAWRENCE","Canton  (Town)","2.0 MI NW OF PYRITES     ","EDDY PYRITES ROAD","County",1935,"07/14/2014","FO",4.755
7,"ST LAWRENCE","Canton  (Town)","2.0 MI NW OF PYRITES     ","EDDY PYRITES ROAD","County",1931,"07/14/2014","SD",4.436
7,"ST LAWRENCE","Canton  (Town)",".3 MI NW OF PYRITES      ","EOW-HRMN-CNTN RD","County",1994,"06/02/2014","N",6.458
7,"ST LAWRENCE","Canton  (Town)","3.5 MILES NE OF PYRITES","LITTLE RIVER ROAD","County",1960,"10/28/2013","FO",4.323
7,"ST LAWRENCE","Canton  (Town)","1 MI SOUTH RT11 IN CANTON","MINER STREET","County",1991,"07/24/2014","N",6.121
7,"ST LAWRENCE","Canton  (Town)","5.0 MI SW OF CANTON      ","OLD DKLB-CANTN RD","Town",1985,"07/23/2013","N",4.571
7,"ST LAWRENCE","Canton  (Town)","1.2 MI EAST OF CANTON    ","PIKE ROAD","County",2011,"07/22/2013","N",7
7,"ST LAWRENCE","Canton  (Town)","0.75 MI W OF LANGDON CORN","POTTER ROAD","County",1964,"07/15/2013","N",5.25
7,"ST LAWRENCE","Canton  (Village)","VIL CANTON-.1 MI E JCT68W","11   11 75061304","NYSDoT",1981,"07/18/2013","N",5.516
7,"ST LAWRENCE","Canton  (Village)","VIL CANTON-.3 MI E JCT68W","11   11 75061306","NYSDoT",1981,"07/22/2013","N",5.139
7,"ST LAWRENCE","Clare  (Town)","1 MILE NORTH OF DEGRASSE","COUNTY ROAD 27","County",1956,"10/15/2013","N",7
7,"ST LAWRENCE","Clare  (Town)","2.0 MI E OF Waddington","CR 27, FINE-CAN-L","NYSDoT",1956,"09/12/2013","N",6.886
7,"ST LAWRENCE","Clare  (Town)","3.8 MI SE OF CLARE       ","DEAN ROAD","County",1982,"10/23/2013","FO",6.158
7,"ST LAWRENCE","Clare  (Town)","2.6 MI N OF CLARE        ","FINE CNTN LSBN RD","County",1956,"05/12/2014","N",6.203
7,"ST LAWRENCE","Clare  (Town)","8 MI S OF COLTON         ","GLEASON ROAD","County",1909,"05/28/2014","FO",4.707
7,"ST LAWRENCE","Clare  (Town)","1 MILE SE OF DEGRASSE","LAKE GEORGE ROAD","County",1976,"06/12/2014","N",5.175
7,"ST LAWRENCE","Clare  (Town)","2 MILES SE OF CLARKSBORO","TOOLEY POND ROAD","County",1963,"07/10/2013","N",5.21
7,"ST LAWRENCE","Clifton  (Town)","9.3 MI SE JCT RTE 3 & 58 ","3    3 75041212","NYSDoT",1996,"07/16/2014","N",5.268
7,"ST LAWRENCE","Clifton  (Town)","JCT.RTE.3 & OSWEGATCHIE R","3    3 75041328","NYSDoT",1980,"07/24/2013","N",4.667
7,"ST LAWRENCE","Clifton  (Town)","2.5 MILES NE OF STAR LAKE","COUNTY ROAD 60","County",2011,"06/04/2013","N",6.879
7,"ST LAWRENCE","Clifton  (Town)",".8 MI E OF NEWTONS FALLS ","RIVER ROAD","County",1960,"05/07/2013","N",5.968
7,"ST LAWRENCE","Clifton  (Town)","5.5 MI NW CRANBERRY LAKE ","SPRUCE MOUNTN RD","NYS Dept of Environmental Conservation",2002,"06/04/2014","N",6.158
7,"ST LAWRENCE","Colton  (Town)","JCT SH 3 & S B GRASSE RVR","3    3 75041375","NYSDoT",1980,"07/25/2013","N",5.222
7,"ST LAWRENCE","Colton  (Town)","1 MI SE VILLAGE SO COLTON","56   56 75011173","NYSDoT",2012,"10/22/2014","N",6.7
7,"ST LAWRENCE","Colton  (Town)","IN VILLAGE OF SO COLTON  ","56   56 75011187","NYSDoT",1994,"07/01/2014","N",5.847
7,"ST LAWRENCE","Colton  (Town)",".5 MI SW VILLAGE OF COLTO","56   56 75011228","NYSDoT",1996,"09/08/2014","N",5.944
7,"ST LAWRENCE","Colton  (Town)","1.5mi SE Vil So.Colton","Cayey Rd","Town",2006,"08/25/2014","N",6.6
7,"ST LAWRENCE","Colton  (Town)",".75mi SW Vil So.Colton","Cold Brook Dr.","Town",2006,"08/25/2014","N",5.966
7,"ST LAWRENCE","Colton  (Town)","2mi SE Vil So.Colton","French Pond Rd","Town",2006,"08/25/2014","N",6.789
7,"ST LAWRENCE","Colton  (Town)","IN COLTON                ","MAIN STREET","County",1995,"09/24/2013","N",6.028
7,"ST LAWRENCE","Colton  (Town)","IN COLTON                ","MAIN STREET","County",1995,"09/24/2013","N",5.644
7,"ST LAWRENCE","Colton  (Town)","6 MI SE OF SOUTH COLTON  ","STARK-WHITE HILL","County",1957,"09/09/2013","N",5.472
7,"ST LAWRENCE","Colton  (Town)","1.5mi SE Vil of So.Colton","Smiley Rd","Town",2005,"08/25/2014","N",6.552
7,"ST LAWRENCE","Colton  (Town)","3 MI SW END OF SH 421    ","UPPER DAM","NYS Dept of Environmental Conservation",1993,"08/20/2014","FO",6.424
7,"ST LAWRENCE","De Kalb  (Town)","1.2 MI NE JCT US11 &SH812","11   11 75061193","NYSDoT",1958,"11/12/2014","SD",3.609
7,"ST LAWRENCE","De Kalb  (Town)","5.1 MI N JCT I87 + US 11 ","812  812 75021337","NYSDoT",1977,"07/29/2014","N",4.606
7,"ST LAWRENCE","De Kalb  (Town)","4 MI SW OF KENDREW CORNRS","COUNTY ROAD 17","County",1938,"06/30/2014","N",4.5
7,"ST LAWRENCE","De Kalb  (Town)","LOCATED IN DEKALB        ","COUNTY ROAD 17","County",1965,"11/06/2013","N",4.969
7,"ST LAWRENCE","De Kalb  (Town)","1.3 MI SW OF DE KALB JUNC","COUNTY ROAD 17","County",2010,"07/17/2013","N",6.241
7,"ST LAWRENCE","De Kalb  (Town)","2.5 MI NE OF RICHVILLE   ","DEKALB JCT ROAD","County",1928,"11/12/2013","SD",4.441
7,"ST LAWRENCE","De Kalb  (Town)","2 MI SE OF EAST DEKALB","EAST DEKALB ROAD","County",1953,"10/08/2013","N",6.847
7,"ST LAWRENCE","De Kalb  (Town)","5 MILES N OF GOUVERNEUR","GOV-DPYSTER ROAD","County",1992,"05/20/2014","FO",6.345
7,"ST LAWRENCE","De Kalb  (Town)","1 MI SE OF RICHVILLE     ","LIMKILN ROAD","Town",1996,"05/14/2014","N",5
7,"ST LAWRENCE","De Kalb  (Town)","2 MI NE OF HERMON        ","POOLER ROAD","County",2008,"08/26/2014","N",6.922
7,"ST LAWRENCE","De Kalb  (Town)",".5 MI NW OF RICHVILLE    ","RICHVILLE BRDG RD","County",1961,"09/23/2013","N",5.394
7,"ST LAWRENCE","De Peyster  (Town)","5.8 MI NE JCT RTS 184+ 58","184  184 75011069","NYSDoT",1932,"10/02/2013","SD",3.714
7,"ST LAWRENCE","De Peyster  (Town)","4 MI W OF HEUVERTON      ","SPILE BRIDGE ROAD","County",1890,"05/21/2014","SD",3.464
7,"ST LAWRENCE","Edwards  (Town)","5.6 MI NW JCT RTS 58 + 3 ","58   58 75011069","NYSDoT",1964,"05/08/2013","N",6.023
7,"ST LAWRENCE","Edwards  (Town)","7.1 MI NW JCT SH 3 & SH 5","58   58 75011088","NYSDoT",1964,"08/14/2013","N",4.891
7,"ST LAWRENCE","Edwards  (Town)","IN SOUTH EDWARDS         ","COUNTY ROAD 23","County",1998,"09/22/2014","N",6
7,"ST LAWRENCE","Edwards  (Town)","VILLAGE OF EDWARDS       ","NEW STREET","County",2002,"10/08/2014","FO",6.429
7,"ST LAWRENCE","Edwards  (Town)","2.0 MI NE OF TALCVILLE   ","TALCVILLE ROAD","County",1981,"11/06/2013","SD",4.877
7,"ST LAWRENCE","Edwards  (Town)","IN TALCVILLE             ","TALCVILLE ROAD","County",1964,"07/17/2013","N",5.048
7,"ST LAWRENCE","Fine  (Town)","4.7 MI SE JCT RTS 3 + 58 ","3    3 75041168","NYSDoT",1956,"06/25/2013","N",5.479
7,"ST LAWRENCE","Fine  (Town)",".2 MI N JCT SH 58 & SH 3","58   58 75011002","NYSDoT",1964,"08/14/2013","N",5.219
7,"ST LAWRENCE","Fine  (Town)","1.9 MI N OF OSWEGATCHIE  ","BROWN FALLS ROAD","County",1962,"06/25/2013","N",4.758
7,"ST LAWRENCE","Fine  (Town)","2 MI SW OF OSEGATCHIE    ","COFFIN MILLS ROAD","County",1994,"07/16/2014","FO",6.525
7,"ST LAWRENCE","Fine  (Town)","2.4 MILES EAST OF FINE","COUNTY ROAD 27","County",1930,"07/22/2013","N",4.909
7,"ST LAWRENCE","Fine  (Town)","LOCATED IN FINE          ","OLD STATE ROAD","County",1929,"07/01/2014","SD",3.78
7,"ST LAWRENCE","Fine  (Town)","LOCATED IN LOWER OSWEGATC","OSWEGATCHIE TRAIL","County",1924,"05/07/2013","N",5.136
7,"ST LAWRENCE","Fine  (Town)","2.8 MI NE OF OSWEGAICHIE ","SKATE CREEK ROAD","County",1894,"07/08/2013","FO",4.557
7,"ST LAWRENCE","Fine  (Town)","WANAKENA                 ","SOUTH SHORE ROAD","County",1980,"09/09/2013","N",4.696
7,"ST LAWRENCE","Fowler  (Town)","7.3 MI SE JCT RTS 58 + 11","58   58 75011146","NYSDoT",2001,"10/03/2013","N",6.571
7,"ST LAWRENCE","Fowler  (Town)","1.2 MI SE JCT RTS 58 + 11","58   58 75011207","NYSDoT",1968,"07/16/2013","N",5.446
7,"ST LAWRENCE","Fowler  (Town)",".8 MI N OF HAILESBORO    ","BAY ROAD","County",1967,"06/30/2014","SD",4.645
7,"ST LAWRENCE","Fowler  (Town)","5.2 MI E OF SOMERVILLE   ","COUNTRY CLUB ROAD","County",1965,"09/03/2014","N",6.712
7,"ST LAWRENCE","Fowler  (Town)","1.2 MI SW OF HAILESBORO  ","COUNTRY CLUB ROAD","County",2008,"05/19/2014","N",6.627
7,"ST LAWRENCE","Fowler  (Town)","3.7 MILES WEST OF FOWLER","COUNTY ROAD 22","County",1941,"07/30/2013","N",4.889
7,"ST LAWRENCE","Fowler  (Town)","2.8 MI SW OF HAILESBORO  ","DOANE ROAD","County",1965,"05/06/2014","SD",4.71
7,"ST LAWRENCE","Fowler  (Town)","1.4 MI E OF HAILESBORO   ","EMERYVILLE ROAD","County",1988,"08/18/2014","SD",4
7,"ST LAWRENCE","Fowler  (Town)","1.5 MI NE OF FOWLER      ","EMERYVILLE ROAD","County",1995,"06/24/2013","FO",5.803
7,"ST LAWRENCE","Fowler  (Town)","LOCATED IN EMERYVILLE    ","EMERYVILLE ROAD","County",1980,"10/08/2014","SD",4.308
7,"ST LAWRENCE","Fowler  (Town)","IN FULLERVILLE IRON WORKS","FULLERVILLE ROAD","County",1965,"07/16/2013","N",5.172
7,"ST LAWRENCE","Fowler  (Town)","IN HAILESBORO            ","ISLAND BRANCH RD","County",2004,"10/15/2014","N",6.268
7,"ST LAWRENCE","Fowler  (Town)","2.0 MI NE OF HAILESBORO  ","ISLAND BRANCH RD.","County",1961,"09/22/2014","N",6.475
7,"ST LAWRENCE","Fowler  (Town)","1.1 MI SW OF HAILESBORO  ","JONES ROAD","County",1971,"10/23/2013","N",5
7,"ST LAWRENCE","Fowler  (Town)","1.0 MI NW OF HAILESBORO  ","MAIN STREET","County",1920,"04/16/2013","N",4.457
7,"ST LAWRENCE","Fowler  (Town)","2 MI NE OF HAILESBORO    ","RIVER ROAD","County",1999,"06/17/2013","FO",6.282
7,"ST LAWRENCE","Fowler  (Town)","1 MILE SE OF GOVERNEUR","RIVER ROAD","Town",1962,"10/08/2014","N",4.263
7,"ST LAWRENCE","Gouverneur  (Town)","4.3 MI NW JCT RTS 58 + 11","58   58 75011276","NYSDoT",1953,"07/31/2014","N",4.708
7,"ST LAWRENCE","Gouverneur  (Town)","4 MILES N OF GOUVERNEUR","COUNTY ROAD 11","County",1929,"10/09/2013","N",6
7,"ST LAWRENCE","Gouverneur  (Town)","1.0 MI NE OF WEGATCHIE","KEARNEY ROAD","County",2003,"09/23/2013","FO",6.661
7,"ST LAWRENCE","Gouverneur  (Town)","2.0 MI NE OF WEGATCHIE   ","OXBOW GOUVERNR RD","County",2009,"10/03/2013","N",6.857
7,"ST LAWRENCE","Gouverneur  (Town)","2 MI N OF GOURVERNEUR    ","PEABODY ROAD","County",2009,"07/31/2013","N",6.672
7,"ST LAWRENCE","Gouverneur  (Town)","1.0 MI SW OF RICHVILLE   ","WELCH ROAD","Town",1917,"04/24/2013","FO",4.8
7,"ST LAWRENCE","Gouverneur  (Village)","JCT SH11 & OSWEGATCHIE RV","11   11 75061066","NYSDoT",1999,"06/30/2014","N",5.931
7,"ST LAWRENCE","Gouverneur  (Village)",".2 MI SE JCT US 11 & SH58","58   58 75011222","NYSDoT",1951,"10/15/2014","SD",4
7,"ST LAWRENCE","Hammond  (Town)","1.2 MI NE JCT RTE 12 + CL","12   12 75071015","NYSDoT",1966,"07/16/2013","N",5.089
7,"ST LAWRENCE","Hammond  (Town)","6.2 MI NE JCT SH12 & CO L","12   12 75071051","NYSDoT",1966,"07/16/2013","N",5
7,"ST LAWRENCE","Hammond  (Town)","5.6 MI NE JCT RTE 12 + CL","12   12 75071066","NYSDoT",1967,"07/16/2013","N",4.982
7,"ST LAWRENCE","Hammond  (Town)",".5 MI FROM NORTH HAMMOND","COUNTY ROAD 3","County",2011,"05/20/2014","N",6.829
7,"ST LAWRENCE","Hammond  (Town)","1.5 mi SE Jct SR 37 + CR3","CR 3","County",2007,"04/29/2014","N",6.683
7,"ST LAWRENCE","Hammond  (Town)","0.5 MI S OF SOUTH HAMMOND","SOUTH HAMMOND RD","County",1998,"07/10/2014","FO",6.692
7,"ST LAWRENCE","Hermon  (Town)","2.2 MI NE OF KENTS CORNRS","COUNTY ROAD 20","County",1925,"07/23/2013","SD",4.218
7,"ST LAWRENCE","Hermon  (Town)","1.0 MI S OF HERMON       ","EDWRDS-HER-CAN RD","County",2008,"09/03/2014","N",6.81
7,"ST LAWRENCE","Hermon  (Town)","4 MILES NE OF EDWARDS","EDWRDS-HER-CAN RD","County",1925,"07/17/2013","FO",4.531
7,"ST LAWRENCE","Hermon  (Town)","1.0 MI S OF HERMON       ","POND ROAD","County",1960,"07/17/2013","N",5.217
7,"ST LAWRENCE","Hermon  (Town)","2.8 MI SE OF KENTS CORS. ","POND ROAD","County",1957,"06/02/2014","N",4.726
7,"ST LAWRENCE","Hermon  (Town)","2.8 MI NE OF KENTS CORNER","ROCK HOLLOW ROAD","County",1975,"04/22/2013","N",5.105
7,"ST LAWRENCE","Hermon  (Village)","ELM CREEK-TOWN OF HERMON ","JEFFERSON STREET","County",1980,"06/18/2013","N",6.263
7,"ST LAWRENCE","Hermon  (Village)","IN HERMON                ","MILES ROAD","County",2000,"06/02/2014","FO",6.119
7,"ST LAWRENCE","Heuvelton  (Village)","IN VILLAGE OF HEUVELTON  ","812  812 75021398","NYSDoT",2010,"10/15/2013","N",6.789
7,"ST LAWRENCE","Hopkinton  (Town)",".2 MI NE JCT RTS 11B &458","11B  11B75011163","NYSDoT",1966,"07/10/2014","FO",5
7,"ST LAWRENCE","Hopkinton  (Town)","LOCATED IN FORT JACKSON  ","COUNTY ROAD 49","County",1975,"11/05/2014","N",6.317
7,"ST LAWRENCE","Hopkinton  (Town)","4.8 MI SE OF PARISHVILLE ","JONES ROAD","County",1902,"07/30/2014","SD",3.614
7,"ST LAWRENCE","Hopkinton  (Town)","5 MI SE OF PARISHVILLE   ","JONES ROAD","County",1902,"07/30/2014","SD",3.474
7,"ST LAWRENCE","Lawrence  (Town)","4.0 MI NE OF STOCKHOLMN C","11   11 75061563","NYSDoT",1952,"05/08/2014","N",5.39
7,"ST LAWRENCE","Lawrence  (Town)","2.5 MI W OF LAWRENCEVILLE","11   11 75061590","NYSDoT",1940,"04/29/2014","N",5.659
7,"ST LAWRENCE","Lawrence  (Town)","1 MI SW U S 11 & C L     ","11   11 75061647","NYSDoT",1989,"04/22/2013","SD",5.415
7,"ST LAWRENCE","Lawrence  (Town)",".3 MI SW JCT RT 11B & C L","11B  11B75011195","NYSDoT",1990,"06/10/2014","N",6.175
7,"ST LAWRENCE","Lawrence  (Town)","2.8 MI E JCT RTS 11 & 420","11C  11C75011063","NYSDoT",1997,"11/21/2013","N",6.283
7,"ST LAWRENCE","Lawrence  (Town)","3.4 MI E JCT RTS 11 & 420","11C  11C75011069","NYSDoT",1997,"11/21/2013","N",6
7,"ST LAWRENCE","Lawrence  (Town)","1.0 MI NE OF LAWRENCEVILL","CEMETERY ROAD","County",1969,"04/30/2013","N",5
7,"ST LAWRENCE","Lawrence  (Town)","IN NORTH LAWRENCE","COUNTY ROAD 52","County",1936,"09/25/2013","N",5.267
7,"ST LAWRENCE","Lawrence  (Town)","2 MI W OF LAWRENCEVILLE  ","COUNTY ROAD 54","County",1928,"04/24/2013","N",4.678
7,"ST LAWRENCE","Lawrence  (Town)","4.1 MI N OF NICHOLVILLE  ","COUNTY ROAD 55","County",1932,"09/05/2013","N",6.463
7,"ST LAWRENCE","Lawrence  (Town)","1.5 MI SE OF BRASHER FALL","FINNIGAN ROAD","County",1959,"11/26/2013","N",4.917
7,"ST LAWRENCE","Lawrence  (Town)","1.0 MI SE OF LAWRENCEVILL","FOSTER ROAD","County",1976,"08/13/2014","SD",4.173
7,"ST LAWRENCE","Lawrence  (Town)","1.5 MI N OF MCEWENS CORNR","GAROND ROAD","County",1981,"05/07/2013","SD",3.857
7,"ST LAWRENCE","Lawrence  (Town)","4 MI N OF FORT JACKSON   ","HALLAHAN ROAD","Town",1950,"11/25/2014","N",2.571
7,"ST LAWRENCE","Lawrence  (Town)","2 MI SW OF LAWRENCEVILLE ","MCEWEN ROAD","County",1984,"04/29/2014","N",4.587
7,"ST LAWRENCE","Lawrence  (Town)","3 MILES E OF NICHOLVILLE","MILL ROAD","County",1979,"11/05/2014","N",5.088
7,"ST LAWRENCE","Lisbon  (Town)","2.7 MI NE JCT 37 + 68    ","37   37 75021320","NYSDoT",1958,"04/30/2013","N",4.886
7,"ST LAWRENCE","Lisbon  (Town)",".5 MI E OF PINE GROVE    ","MDRD CHAPMAN RD","County",2000,"06/03/2014","N",6.625
7,"ST LAWRENCE","Louisville  (Town)","37 37 75021519","37   37 75021519","NYSDoT",2010,"09/04/2013","N",6.211
7,"ST LAWRENCE","Louisville  (Town)","JCT RTE 37 + GRASSE R    ","37   37 75021617","NYSDoT",1956,"12/11/2013","N",5.047
7,"ST LAWRENCE","Louisville  (Town)","AT LOUISVILLE            ","COUNTY ROAD 39","County",2010,"09/24/2014","N",6.25
7,"ST LAWRENCE","Louisville  (Town)",".2 MILE SE OF CHASE MILLS","CR 36, CHASE MILL","County",1981,"12/02/2013","N",5.056
7,"ST LAWRENCE","Louisville  (Town)","ON MASSENA VILLAGE LINE","CR 40, N RAQUETTE","County",2011,"11/25/2013","N",7
7,"ST LAWRENCE","Macomb  (Town)","0.1 MI E JCT RTS 184 + 58","184  184 75011000","NYSDoT",1932,"05/07/2013","SD",4.041
7,"ST LAWRENCE","Macomb  (Town)","0.2 MI SE JCT RTS 58 +184","58   58 75011383","NYSDoT",1933,"04/23/2013","SD",3.815
7,"ST LAWRENCE","Madrid  (Town)","IN MADRID","345  345 75011087","NYSDoT",1882,"10/21/2013","N",6.233
7,"ST LAWRENCE","Madrid  (Town)","2.5 MI S OF CHIPMAN      ","BRANDY BROOK ROAD","County",1961,"05/30/2013","N",4.85
7,"ST LAWRENCE","Madrid  (Town)","0.5 MI NW OF BUCKS BRIDGE","BUCK ROAD","Town",1917,"10/21/2014","SD",4.083
7,"ST LAWRENCE","Madrid  (Town)","5 MI W OF MADRID SPRING","CR 30, LISBON-MAD","County",1937,"10/22/2013","N",4.932
7,"ST LAWRENCE","Madrid  (Town)",".5 MILE SE OF CHIPMAN","CR 31, MADRID-CHI","County",2010,"09/09/2014","N",7
7,"ST LAWRENCE","Madrid  (Town)","1 MI SW OF DIXON CORNERS ","HAIG ROAD","County",2013,"11/04/2013","N",6.576
7,"ST LAWRENCE","Madrid  (Town)","AT CHAMBERLAIN CORNERS   ","NORFOLK WADD RD","County",1880,"09/23/2014","N",5.894
7,"ST LAWRENCE","Madrid  (Town)","2.4 MI W OF NORFOLK      ","NORFOLK-BRSWER RD","County",1996,"06/03/2014","N",6.457
7,"ST LAWRENCE","Massena  (Town)","JCT. RTE.131 & GRASSE R. ","131  131 75011123","NYSDoT",1956,"12/02/2013","N",4.958
7,"ST LAWRENCE","Massena  (Town)",".3 MI W JCT SH 37 & C L  ","37   37 75021731","NYSDoT",1962,"10/21/2014","FO",4.797
7,"ST LAWRENCE","Massena  (Town)","JCT RTE 37C + RACQUETTE R","37C  37C75011005","NYSDoT",1930,"10/23/2014","FO",4.528
7,"ST LAWRENCE","Massena  (Town)","0.1 MI N Jct Rte 37 +37B","Alcoa Road","County",2002,"07/07/2014","N",5.958
7,"ST LAWRENCE","Massena  (Town)","BARNHART IS & S CH ST LAW","BARNHART ISLND RD","NYS Power Authority",1956,"05/17/2013","N",5.375
7,"ST LAWRENCE","Massena  (Town)","4.0 MI.NE OF MASSENA     ","CONN.NY37 &CAN.2","Seaway International Bridge Authority",1958,"08/30/2013","FO",5
7,"ST LAWRENCE","Massena  (Town)","1 MILE NW VIL OF MASSENA","COUNTY ROAD 43","County",1983,"12/02/2013","N",5.571
7,"ST LAWRENCE","Massena  (Town)","5 MILES NE OF MASSENA","COUNTY ROAD 46","County",1963,"11/25/2013","N",4.404
7,"ST LAWRENCE","Massena  (Town)","3.5 MI W OF HOGANSBURG   ","RSVELTOWN ACC RD","County",1934,"10/23/2014","SD",3.313
7,"ST LAWRENCE","Massena  (Village)",".9 MI W JCT SH 37B & SH37","37B  37B75011027","NYSDoT",1950,"08/12/2014","SD",3.597
7,"ST LAWRENCE","Massena  (Village)","JCT RTE 420 + RACQUETTE R","420  420 75011115","NYSDoT",1966,"11/25/2013","N",5.236
7,"ST LAWRENCE","Massena  (Village)","JCT RTE 420 + GRASSE R   ","970B X","NYSDoT",1917,"07/21/2014","N",5.421
7,"ST LAWRENCE","Morristown  (Town)","2 MI SW JCT RTS 12 & 37  ","37   37 75021131","NYSDoT",1967,"09/10/2013","N",4.714
7,"ST LAWRENCE","Morristown  (Town)","2.2MI NW JCT RTS 58 +184 ","58   58 75011411","NYSDoT",1994,"05/07/2013","N",6.288
7,"ST LAWRENCE","Morristown  (Town)","2.5MI NW JCT RTS 58 & 184","58   58 75011417","NYSDoT",1995,"05/16/2013","N",6.068
7,"ST LAWRENCE","Morristown  (Town)","1.8 MI SE JCT RTS 58 + 37","58   58 75011441","NYSDoT",1928,"07/30/2014","SD",3.709
7,"ST LAWRENCE","Morristown  (Town)","3 MI S OF BRIER HILL     ","IRELAND ROAD","County",1962,"10/08/2013","N",5.083
7,"ST LAWRENCE","Morristown  (Village)","LOCATED IN MORRISTOWN    ","NORTHUMBERLAND RD","County",1977,"09/10/2014","SD",4.831
7,"ST LAWRENCE","Norfolk  (Town)",".3 MI S JCT RTS 56 & 310 ","56   56 75011450","NYSDoT",1992,"09/15/2014","N",5.789
7,"ST LAWRENCE","Norfolk  (Town)","4.0 MI NE OF RAYMONDVILLE","BROUSE ROAD","County",1950,"08/27/2014","N",4.629
7,"ST LAWRENCE","Norfolk  (Town)","AT NORFOLK               ","COUNTY ROAD 38","County",1918,"11/06/2013","SD",4.25
7,"ST LAWRENCE","Norfolk  (Town)","IN NORFOLK               ","COUNTY ROAD 38A","County",1959,"10/03/2013","N",6.661
7,"ST LAWRENCE","Norfolk  (Town)","IN NORFOLK               ","COUNTY ROAD 38A","County",1959,"10/16/2013","N",6.606
7,"ST LAWRENCE","Norfolk  (Town)","1.5 MILES N OF NORWOOD","CR 48A, YALEVILLE","County",1892,"10/01/2014","FO",4.951
7,"ST LAWRENCE","Norfolk  (Town)","LOCATED NEAR PLUMBROOK   ","LACOMB ROAD","County",1968,"08/13/2013","N",5.018
7,"ST LAWRENCE","Norfolk  (Town)","IN PLUM BROOK            ","NORFLK-BRASHER RD","County",2010,"10/28/2014","N",7
7,"ST LAWRENCE","Norfolk  (Town)","LOCATED IN RAYMONDVILLE  ","RIVER ROAD","County",2011,"11/05/2013","N",6.771
7,"ST LAWRENCE","Norfolk  (Town)","2 MILES W OF RAYMONDVILLE","TIERNON RIDGE RD","Town",1955,"08/26/2013","SD",4.329
7,"ST LAWRENCE","Norfolk  (Town)","2.5 MI NW OF BROOKDALE   ","VAN KENNEN RD","County",1981,"07/29/2014","N",5.614
